clean_text,category
whats going controversial amendments environmental laws procedures documents reveal modi and javadekars war indias environment via ,1
dont underestimate that mlas potential might become indias next prime minister read bjp parrots modi line asks isn’ sonia italy beti sept 2002 ,0
"exactly point those who reach positions power are too paranoud about upsetting the applecart
only those with unconditional islamic support base show the raw guts act thats why khanchris also preffers islamic support its not merit based support",2
know why you willpapu his chamchas nothing target modi thats why now they desprate and targeting him for his suitsdont you know bitch chacha nehru coats where dry cleaned london someone talk with facts than papu his chamchas will run from that topic,2
"jawans killed the border
crimes against women all time high
forget jobs even the data jobs doesnt exist
economy lowest has always been
adani getting tax cuts modi selling tshirts
state india 2019 ",2
"
modi govts efforts last years governance reforms have been institutionalise honesty way that every system and institution designed inculcate well inspire honesty
via namo app",0
perception makes fool some call “foreign investment” others call “selling our company foreigners” modi calls former baba ramdev calls later both know they are making ppl fool foolish ppl clap for both jai hind ,2
citizens say that corruption has reduced last years ,0
modi not north indian fyi,0
all started with khan taking jibe india regarding minorities practice home before preach india ,0
"
major sources corruption were middlemen between the disbursal govt resources and the end beneficiary modi govt has solved this transfering the benefits directly the bank account beneficiaries thus reaching poorest poor
via namo app",2
you can have your opinions modi one should immune criticism but modi really worked his way the top from lower middle class kid who worked tea stall modi became the the worlds biggest democracy really took along with his rise ,1
"country has given years the congress all know what has happened what has not happened for the country
therefore have given years ordinary citizen this country feel should give years ",2
congress itself came jds before the election results were out jds didn’ beg them ’ all election gimik modi was biggest opposition nitish kumar bihar say that ,0
modi like that not indians,0
society needs modi governor kalyan singh channels bjp karyakarta ⚡tshirts⚡ ,0
watch aimims akbaruddin owaisi mocks modis chowkidar campaign ,0
indian version pmln the similarities between modi’ party and that are striking,1
“during opposition’ time terrorists would fed biryani feed terrorists bullets and bombs” yogi adityanath via ,0
finally rahul gandhi brings more credible agenda against bjp but may too late ,1
yeah modi acts exactly like unlike mms who was puppet sonia ilks you dont like him and praise imran khan the enemy nation quite understandable,1
congress party whose polls show closing lead the election due may said the job report showed national disaster economy has been expanding percent plus annually but uneven growth meant not enough new jobs keep pace ,2
"
from making international headlines for scams and corruption allegations for decade now being known for anticorruption measures and transparent governance this the change modi ensured for india via namo app",0
you said sir till now the common men have not been experienced the good governance our country they are not realising that its time consuming exercise for taking less time for that sure they will realised once modi get the second term,1
will fight for our own rights need modi govt forever jai bhajpa ,1
agree such idiots the biggest curse for modi and bjp hope such dolts removed ,2
report card while the leader the government has fared remarkably well political leader has done quite badly mainly has never stopped being the campaign mode writes srinivasaraghavan read ,1
् े ें ाँ ैं ााोी ् the foundation for new india 2022 has already been laid the modi govt with the vision housing health and education for all india realising its aspirations towards prosperous future via namo app,1
lost bargarh kalahandi even before election may wrong idea about the ground reality about bjp modi coming kalahandi jeypore 29th march 1st april,2
"
under modi govt there arbitrary discretion only development the auction natural resources coal and spectrum infamous for upa scams was done fair and transparent manner now all rules based and with only development mind",1
stop this pitting bjp the largest party the world not like pdp only faltu lalkaro maatthere pan national vision modiji which you fail understand,2
lok sabha elections 2019 live updates nitin gadkari contest from nagpur files nomination india news ,1
bjp must stop seeking merit based support must issue based same like islamic support for pseudosecular parties progress development issue only for hindus,0
" aapa only contributions made modi govt data manipulation mastery known all till 2014 villages were electrified but you conveniently shown figures 2000 and 2017 context india
kya modi asia bhi credit lenge ",0
bogus story kejriwal who doesn’ not know the history the indian politics during emergency also said that indira will not hold elections but election commission did hold elections and indira lost indira can loose who modi ,2
the more such people will bury the truth the more will come out soon must ahead the way truth who afraid those cowards who threaten for exposing there reality keep going teach them reason there doubt that modi will india again,1
years congress rule can the corevoting issue when the congress power the bjp opposition right now modi power congress the opposition bjp cant seem get used that how about voting years modis rule,1
good morning see why nirav modi escape ,1
"kejriwal and can anything under the son hats off the creative dirty tricks
",2
yeah modi mass murderer pakistani terroristsand india will continue the same with jihadis,0
cannot understand wat modi has done yrs probably bcoz live dubai not india,1
"् े ें ाँ ैं ााोी ्।
ो ि ोी ी ि े। development has become mass movement under modi govt with economic social and political empowerment life one and all has witnessed positive paradigm shift this new india
via namo app",1
modis rise incredibly inspirational its reminder and everyone that its possible rise matter where you come from sure imran khan has had his share struggle and hard work but politician hes nothing but puppet leader failing state ,1
another meltdown india which will further rejoice when modi will get relect for more years which will show the hard steps took for betterment our economy are for people not for votes ,1
there are two reasons for atmosphere hatred created modi rule rss ideology unemployment ,0
modi has wiped out the small micro industries india with the demonitisation indian enterprise the small micro industry section,2
bjp struggles find candidates west bengal graffiti shows modi asking cow contest ,2
modis opposition trying defame him they not want succeed indiaabusing mister prime minister worst formbut spite all modi going win,2
phir modi sarkar get lost yaar more chowkidar,1
modi keeps winning till 2024 are gonna call his third term … third reich ,1
nothing compared modi being called psychopath terrorist names his mother being dragged into the whole thing the most abused,1
sir impress voters tdpncbn not worry jagankcr jsppawan request voters kedikcrchormodi intention avoid one lakh crs due krishnagodavari waters 5crsap tell the voters 4yrs tdp with bjpmodi get funds only after realise modi against cameout,2
congress dsrve chance dey didnt any chance last yearswould leave house open thieves after has been looted several times keep congress out home dnt wnt pappu run our nation wnt leader like ✌️ ,0
problems slap them now will return strip you nude thru electorial voting ls2019 elections more will follow ,1
milind deora this time blind faith modi… absolute hate for congress ,2
"
worlds first modithemed cafe tamil nadu more videos ",1
this nation not modi shah’ personal property belongs each and every one months don’ forgive don’ forget ,0
after raga sir also entertaining people very well ,1
matter time tget say pple gave birth during modis tenure hence modi again ,0
great thought sirlooking forward see you once again apki baar modi sarkar,1
also condemn being dancer disgrace rather chor and vat mafia would have been better adjective for her btw did you condemn when modis mother was abused never heard any presstitute speaking word then,1
but none have diluted our voting allegience from our stated positions there need rattled,0
lists out achievements modi govt also which are substantial has some valid points criticism couple not valid points then uses false narrative majoritarianism justify nota when bjp actually pursuing and worked too ,2
"well killing cockroaches who makws dirty our home necessary
btw imran called and said yes india killed our 300 terrorists and told modi hope you got the answer ",2
dear all tsunami favour modi 2019 coming from all corner from within india and from our nri community living abroad because all firmly believe modi the only solutions take india new heights future belongs modi once again 2019,2
then what chowkidar modi jee will remove his “chaddi” and turn around,0
what modi’ new twitter trend ,1
are bjp workers and would want modi win kalyan singh rajasthan governor ,1
will give modi whistle and cap wants chowkidar akbaruddin owaisi ,1
also public asking that why you are just criticizing modi only tumhare pas koi road map nai hai kya kaise janta liye kaam keroge,0
modi tweets times halfanhour urges celebs motivate fans vote for more details click here ,1
must use our right and modi,1
substantiate what sensed earlier the buzz hopeexcitement clearly missing thats biggest failure political class the whole election abt opposing electing one man modi might win again but his own voters wll vote expectation ,1
false promises bounced back modis head ,2
who after modi with amit shah’ nomination bjp sets succession plan for 2024 our political editor singh writes ,0
country where modi’ face and the unabashedly hubristic “main bhi chowkidar” slogan everywhere frankly nice see humility and teamwork compassion leader ,1
long hav dumb rich due2corruption ppl like bharat can never better choose wiselywe always chose best our lifeschool collegecareer doctors etc need2choose person like our ,1
please request tweet more and more give chance tweet modi modi modi,1
attention election commission after railway tickets now air india boarding pass bears pics modi wonder why are wasting public money this election commission which doesnt see hear speak asked former punjab dgp shashi kant read ,0
talking about modi saal baad pata chala maried,0
stop saying like that you dirty paid media mafias see here how your chowkidar modi hobnobs with miya imran look before you leap ,2
reason modi will eliminate gaddars india for which needs hindus united ,0
even possible for you criticise pakistan aur previous government opposition without including modi possible ,2
always modi,0
tathagata roy wants genocide against rohingyas boycott kashmiri muslims anandiben patel says ‘modi sahab khyal rakhna’ and how this under modi goverbor offices have become extension rss shakhas you need any more proofs ,1
modi will win with better margins,1
any other work mumbaiwho hell shout like dogbe like modi than dream for biopic,2
you account credited guess all the best and keep reporting your selective outrage keep blaming modi for issues level ,1
sad jees team zombies shouldve said theyre calling from raita channel instead radio channel ,2
this daft donkey’ dick aap was born the iac movt that was set vivekananda fdn ram madhav doval its board haramdev kiran bedi iac are bjp hazare was useful idiot kejri refused modi’ bitch thus bjp went after him via the ,2
narender modi think the candidate who standing from regions winning from both reagions elacting should cancel the candidate who rank should declare the winer instate election save the public money rajsh tejwani,2
yet this happens and this happens everyday hindu girls being abducted and converted rather regular this separate case was only lucky enough get media coverage but somehow imran khan being better looking makes him better than modi ,1
yes among others such kundu committee under modi,0
"
cong➡ chor party modi➡gareeb lal ↪says farmer frm ↪also says clueless abt poverty farmers livid coz
cong failed 2fulfill
farm loan waiver sowas congs flw promise
just bait votes ",2
chowkidar new symbol unity and identity new india thanks the visionary thought modi ,1
centre state govts working together make india tbfree 2025 narendra modi ांसदछोीाींी ,0
please dont forget remove fakendra modis corrupt fake and failure government ,2
✌ vote kar narendra modi appeals everyone during tweetstorm ,0
modi urges shikhar dhawan bhuvneshwar kumar and ravichandran ashwin encourage voter participation lok sabha polls ,0
"yes thats what you can guarantee reservations but cant create jobs and when modi pushes for buisness you guys berserk
stop all this bullshit",0
modi agenda new india developmenta trillion economy 202425a strong capable india 2022opposition agenda how remove modi tht dey can start corruption nation has choose nationalist modi corrupts loot nation,1
did modi,0
the last years the economist led upaii were economically disastrous that capitaloutput ratio reached high 201213 making indian economy very inefficient read here know how improved under the modi government ,2
this movie shows the life histiry narendra modi not any propaganda against some community like the film hitler did against jews,2
please dont forget remove fakendra modis corrupt fake and failure government remember bring great congress and the best rahul gandhi would next india ,1
lok sabha election 2019 live made possible says ganga yatra ,1
modi tags his appeal celebrities reports sanjay sharma ,0
you are the stupid the core and doubt that about anil ambani who took him france and made deal with dassault without and modi the cowkidarof anil about the escaping nirav etc they all ran away with the help the government after receiving lookout ntce,2
"just watch fun
modi will win election
huh",1
yourself big moron people saying about defence corruption arms deal land deals tax evasion all true but all lies modi false keep licking sucking gandhis else die with starvation ,2
narendra modi movie trailer seems one the most fakest trailer ’ ever seen ,1
serious threat political slogan for modi ,2
enough mongering take steps like they are the worst faith race the worldtry keeping weapon your house walk the streets threaten ppl you will not are built diffrently 2014 has been break through then 201924 will trail blazer,2
ask modi,0
fakendra modi chor hai please dont forget remove fakendra modis corrupt fake and failure government remember bring great congress and the best rahul gandhi ,1
passed expected from modi government ,2
only modi govtcompleted kannur airport kerela fulfilled expectations kerala people which was pending since last yrothers govt not get time complete this since 1947for this airport fastest revenue employment coming nowthen why some people criticise modi govt ,1
gst modi was one obstructing for years tell what have bjp changed congs bill dbt was started during congress gdp nose dived comparison upa curruption free give mudra can govt share the data data public domain,1
who are you ambanis chowkidar are saying change modi but can accept gadkari shut your chowkidari the rich change napkins for modi,1
india prime ministeri grateful the party modi and amit shah ravi shankar prasad ,0
modi wants rule india for another 5year term then there should peace harmony india this modi’ clear doctrine retain power hence modi amit shah duo will any extent create ruckus ,1
the year high unemployment data from nsso not cmie out ideas seems proof failure namumkin mumkin hai and modi hai mumkin hai,2
amit shah obvious choice for bjp after modi,0
happy birthday you narendra damodar das modi,1
jai nmo support modi modi will not win election then think one can make our country great please dont miss the chance and give vote modi plzzzzzzand motivate others also give vote thanks,1
sapna based zirakpur mbl 9646741311 blood serve honest good persons this the highest seat you become lok sabha will great honor also only modi bjp,1
governor the bjp party not the people kalyan singh rajasthan guv says want modi become and bjp win the lok sabha elections,1
one step time navigating thru looteyns when every institution stacked against modi not easy many ordinary mortals would have given and joined them all the things will happen due course time,2
destroying the forest  for mining cole vaa modi vaa,2
ungrateful fakendra modi chor hai please dont forget remove fakendra modis corrupt fake and failure government ,2
its modi who gave freedom speech asuddain and akbaruddin owasi and during congress rule their mouths were shut filled with beef biryani given sonia and rahul gandhi,1
bjp works like gang ruled pers looted huge money bjp collected huge funds from rich corpo wave off bank loans return democratic insti subverted ministry are run modi ministrs work like spare wheels modishah dont like goodintelligent ppl,1
called his mother jersey cow and him hybrid calf what you expect back modi has single handedly dragged down the level political discourse india,2
unprecedented amount money being spent modi his reelection print media hoardings radio what the source this money india has right know ,1
this seems sequel the one with modis picture checked the net original was republican party ,1
years has disrupted society destroyed farming community demolished the middleclass dismantled jobs for the youth damaged democracy quite spectacular show ,1
with the election approaching disillusioned acche din have not come but nationalism has and the india that love changing surrounded modi bhakts and modi haters both whom find mildly distasteful ,0
please dont forget remove fakendra modis corrupt fake and failure government remember bring great congress and the best rahul gandhi ,1
just like modi was acting like man fighting from varanasi well fact should have definitely won from vadodra because his track record guj was great but still fought from varanasi because was scared,1
"
one thing reveals specifically this picture that modiji and shahjis friendship unparalleled
modiji aur shahji dosti anupam hai ",0
can accused nirav modi running away from country then why cant take that credit,0
cbi standoff after modi won election was well known that asthana would join cbi says former gujarat top cop huffpost india ,1
and why the whole world behaves that only gujrat this religious riots happened and yeah modi gets clean cheat from supreme court,1
"can you please give writing that modi comes power and election are conducted 2024 you will for good leave this country forever
politics would already end this election ",1
after railway tickets now boarding pass air india have modi pics airline says looking into ,0
this pittrodda with welldyed french beard used faithful chamcha rajeev and now has shifted his chamchgiri rahupopu gaddha crooked modibaiter ,0
lrt modi could never,0
ashley tellis “for all the histrionics that have marked modi’ term office three achievements however incomplete are likely make real difference india’ strategic fortunes over time” ,1
grand old party sonia gandhi abdicating their responsibility projecting lightweight front modi according public have field worthy candidate like for ,1
what about karnataka its not just congress but bjp also backed minelooters and corrupt ppl modi must look after and keep away from party,2
please spare time and read this article this tells why could not bring the fugitives like others back much before time eye opener how these guys were shielded the law ,1
this story true request confirmation ,1
add prefix your name chaukidar mai vision par believe karta hoon modi cheater and mai party sadasya nahi but desh hit sochta hoon best luck,1
modi government changed the lifestyle common man sat sharma via speaks,2
modi loser even wins will cheat win remember cheaters never prosper ,1
need give complete majority that 23rd the that can continue what doing and get those guys jail ,0
astrologer from patna predict that sure death modi will become again 2019,1
"since his coming power prime minister narendra modi has undone the years neglect and brought the legacy our legends the forefront this line with the government’ motto keeping ‘india first’ over any party ideology family
",1
how sad these helpless indian citizens with rights injured modi’ gundas their sisters mother insulted abused threatened leave india this incredible indiacan you guys educated tolerant civilised defeat such sentiment may,1
modi owes his rise jaitley jaitley abv was going have him for breakfast post 2002 ,0
have already granted them nearly 1000 leeway reform themselves but has been avail let try different route,1
modi killed thousand muslim gujrat and samjuta express but hindu girl convert islam their own wish videos have been viral social media know your problem pakistan defeat you all international forum but still looking prof balakot ,1
what ever you call him but decenteducated honestnot like modi lierself obsesseduneducated and dictator,0
looks more like modi prachaar ,1
rahul ghandhi stands where against modi who was for years gujarat and for years,0
111 farmers who are contesting against modi may lose the election but indicates how distressed the farmer community only can help farmers ,0
sir untill unless use bad words modi will not come fame,2
mam fault lies with people only elect such dim wits they are the one who bring bad name party give vote for modi but his name sometimes elect filth and hurts,1
modi fake brandfake smart city fake chokidar everything imaginary illusive,2
she would not dont stan modi this house,0
"yes bcuz india sent lot terrorists balochistan for terrorists activities but failed  
our educated person not like modi who kills his own people win election even for peace our released abhinanden moreover dont smoke stupid indian ",1
✌️ the foundation for new india 2022 has already been laid the modi govt with the vision housing health and education for all india realising its aspirations towards prosperous future via namo app,1
shri modis exclusive interview with india via ,0
"has the potential… change india
modi again modi forever ",0
"
according law karma vindictive people who out their way hurt others will end broke and alone mrmodi wanted use congress schemes proxy for his own incompetent treacheries heres how even failed article",2
you along with chidu should jail this true nation wants know nirav modi business associate ,1
have you not noticed baroda has been neglected govt offices baroda still function like the 1980ties whatever happened the funds received ’ all the dark this the baroda that voted modi full support and yet here arestruggling,1
well said obviously one’ perfect may disagree with some modi’ policies give feedback that’ actually healthy since don’ want cong ‘family’ always right’ culture but there’ least doubting his commitment ability make our nation better place,1
who started all bjp person calls rahul ravanna what notmodi name calls every opposition sitting chair thats not shameful bucket channel,0
only opposition parties used derogatory words againstpm modibut the otherhand modi never used such words against jis opposersshameful,0
sir impress brought the notice voter his action tirugu batu not called vennu potu now ycpmusugu loo kedikcrchormodi real vennu potudhroham 5crs jagan helping kedikcr avoid one lakh crores krishna godavari waters due ,1
stead going for auction neerab modi’ bunglow and generate some amount out itwas preferred demolished whywas there any fear tracing some documents connecting involvement high profile people,1
they hate modi but not from their heart like you ,2
our armed forces who give befitting reply our enemies politicians jump take credit ,0
election commission indiaevery thing india baised eci acts only complaintsnot their ownrailway busairline tickets all carry modi photos eci blind and doing their bit for modi win,1
feel the one xtremely more interested perhaps facilitating this ghatiyabandan than the2 parties themselves for fear modi taking over delhi making lutyans most uncomfortable,1
what about also good and opposite modi ,1
hope sustains life trust modi and his vision but warned that development guy and not blind hindu rashtra person,1
one aspect pertinent point many are ignoring which need state again again regarding the acquittal people from terror cases and especially sri modi from the innumerable cases that was going unendingly until was finally given cleanchit,1
still believe 130cr citizens this country are not fools hope they will give benefited reply modi and ,0
modi hold rally jammu 28th ,0
these are not concerned our paid mediajournalist they are more concerned about modi,1
havent jibes taunts been always part keralites who were bjp supportersplace where stay ekmbjp mocked but that should never matter goahead proudly with lotus pinned your heart swagger your step vote for bjp modi too,1
rafale paper stolen the bodies 250 terrorists killed balakot stolen lakhs our account stolen modis degree certificates stolen modis marriage certificate stolen brain bjp supporters stolen ,2
honeble sir you are write are already compain the aam public his vote festive india loksabha and lelceted the all bjp candidate and modi becomes with full majority while gaves the decision favour and india jai hind sir are proud you,1
"akbaruddin owaisi challenges modi again questions ‘main bhi chowkidar’ campaign
",1
zee will ensure youth sensitised about duty vote punit goenka replies narendra modi ,0
good morning making fool fakendra modi chor hai please dont forget remove fakendra modis corrupt fake and failure government remember bring great congress and the best rahul gandhi ,1
cronyism full cry ,1
opportunistic unholy alliance for grabbing power any cost bsp rivals ever since joined defeat modi without any ideology vision now congress too joins bandwagon only with limited agenda defeat modi people must reject such opportunistic alliance,2
controversy over modi biopic escalates more videos ,1
"
pappu and his partys only agenda fight with modi only and they dont have any matters address which are interest indian public also they betray ",0
you refused come pakistan hence modi sarkar repaying you for your “patriotism” ,0
here are some the ways which the adani project stands gain from sez status ,0
“modi’ name echoing across the country made india proud everywhere and strong bharat will established under his leadership” yogi adityanath said ,1
you now started playing hindu muslim politics your agenda had chnaged modi hatao you would have done good job your tenure surely you dont have beg for alliance with congress any other party,1
modi has lots his underwear you may check person nelly,0
modi again disaster for indiamodi india again blessings pakistan what damage isi couldn’ all these years india modi has done for them vote sensibly vote for india and not for idiot who can destroy the future the country,2
the narendra modi led bjp government promised crore jobs year years later his leaked job creation report card reveals national disaster unemployment its highest yrs crore youth are jobless 201718 alone ,0
modi will finish himself like hitler,0
you think chirkuts like knows more than think about indians more than ratan tata then you are delusional ,1
here are 200 reasons vote modi fragile five fastest growing economy india 11th largest 5th largest economy india share world gdp from 243 2014 308 2018 average gdp against previous regime,2
rajasthan doctors write narendra modi for ban ecigarettes ,0
kejriwal asking for alliance after its seems was shattered modi punjab defeat,0
can modi match intellectual and with class presentations must starting salute sir ,1
there about 10000 crore sugarcane dues uttar pradesh farmers will keep eye modi sugarcane dues,0
voter survey predicted narendra modi will return for second term via ,0
invite you join support coming general elections visit join help shape banenge layenge modi dobara via via ,1
modi neeti saaf hai uss jazbe kadr karti hun yes agree some decisions and opinionswe may disagree buthes the best india has ever seen,1
ways till 2029 modi contesting for sure ,1
bedi and modi share some good memories about their encounter with crocodiles modi had brought baby croc home during his childhood and everyone knows kabir croc love khoon bhari maang ,1
first all this aunty should resignas terrorist killed jawans which doubtdefence minister should out jobinfact even modi who bark very loudly after fake surgical strike that terrorist left all vanished appeal army dont play the hand politicians,2
from man who tangoed with him modi has hurt ncbn where hurts money,0
rajasthan governor shud resignotherwise janhit yachikanot doing costitutional dutydoing prachar criminal modi,2
"rahul gandhi time west
narendra modi all time best",1
wont surprised modi sends president kovind campaign for bjp next ,1
remember the guj lady governor who sat lokpal papers blamed modi for the delay,0
yes vote for modi jiiiiii,0
modi shows the mirror the ‘out bail’ gandhi family via ,0
questions friends answer what yours letter friend who happens modi supporter via ,0
atleast rahulji donot lie and give jumlas like what narendra modi doingso vote goes rahul for speaking the truth about the nation which under threat and danger because modijis wrong policies voter need save the nation voting favor congress,2
yaar agree its fault modi but what particular govt staff doingjounke depart saaf nahi rakhsakta hai woh kya desh baare mein sochsaktha haiso govt shld declare all govt departments private which political party will ,1
cong can see the writing the wall they are finished modi has development and reforms agenda while cong has loot agenda modi has made million chowkidar and request ,0
this razacker has nothing better the leader small extremist communal party mainstream muslims not prescribe his ideology modi cares two hoots for him his party media makes look like important personality,1
quite clear this was done with deliberate intentions mislead public ,1
fugitive diamond dealer nirav modi arrested jeweller business news ,0
modi responsible for this not then why are you tweeting this shit,0
saported narendra modi,0
narendra modi new york last week tonight with john oliver hbo via ,1
and assuming servants these days rob anyone  fact see statistics the robbery levels have gone due unemployment the last years and also can guarantee that there corruption the govt today since modi leading since years now ,2
good for nothing bjp fakendra modi fool making sure ,1
but still will vote for modi ,0
the main difference 2014 modi begged for votes become 2019 beg him become india again,1
ohk there were ghosts who killed sikhs per your knowledge and 2nd when modi gets clean cheat was congress central government and wasn’ government bjp who killed people was religious riots ,2
for the last years remained silenthis silence has given modishah gang over ride himif explodes will sunami,0
connected name with surname not bcz religion connecting name with surname common like raga connects nirav modi with namo,2
sir governor rajasthan recently endorsed modi despite holding constitutional chair which expected politically neutral discharge services will gather courage condemn such rhetoric advice them refrain from such acts again,2
modi sir would like meet you any senior authorityi having wonderful plan for empowering unemployment regards anoop gupta greater noida,1
hope had seen promised delivered before 2014 atleast this analogy for states where you are power and modi would have never come power only promising wont help ,1
modi goes tweet spree yet again asking noted personalities from all walks life urge indians vote upcoming lok sabha elections ,0
days before elections dates were announced modi govt amended the sez act for adani project jharkhand become the first standalone power project india get the status and benefits sez adani will save billion annually ,1
modi led central government establishment exposed chaukidaarchorhai but the bhakts foolishly responded with maibhichaukidaar called themselves chor its high time for unemployed youth india respond with ,1
good for nothing bjp government and fakendra modi chor hai ,1
this remember how people had started finding faults prasoon joshi after the qna london with the now people have started finding fault our stars who have been tagged the for amazing times appear nonbhakt oppose anything linked modi ,1
india country where standup pricks think everything blamed modi even the goo their homes,0
jai modi will doing anything and the bjp was alive afterwards and will remain jai hind,1
kejriwal only repeating what bjp sakshi maharaj said weeks before said modi elected for the second term then there will not elections all after 2024 you should also tweet this sakshi maharaj also,0
anpad ankitaise bolegaaadont surprise others thinking different you are perfect example for another andh modi bhakt who carries only hatred bhakt,1
kalyan singhcharge sheet ready term endsmodi istutias cover,1
"the airline said the boarding passes featuring modis photographs will withdrawn they are found violation the model code conduct
",0
modi was salesman tea then was the salesman jumla now the salesman tshirts,0
vishal dadlani slams narendra modi over his claim hanging rapists calls lie ,0
his and speakers malik started became now eagerly waiting for the last years when will modi become the and reduce price bring ,0
how can immature bail pres rahulgandhi take decision this matter when hasnt ever taken any decision being totally incompetent due his lack education knowledge experience understanding anything except mouthing lies and abuses against modi due modifobia,2
hindu can win even its narendra modi,1
but nothing compared comedian who brazenly tweeted modi bmc official demanding bribes regularise his illegal construction but failed provide any evidence jai maha,2
how indias ruling party and government destroyed indias future generations ,0
this scene from freaky ali  now imagine modi here mitrooon namo under wear  ,0
"have tried best write down reasons for modi govt failed 
seriously sorry
but course vote karenge ",2
passed insider info quid pro quo and went jail for comparing rajat gupta with nirav modi dishonest ,2
during his gaurav yatra modi has referred sonia gori chamdi wali but has not yet referred her race specifically should once the elections have been notified the can rule him out court read more ,1
modi mission 2019 daily mirror tv5 kannada via ,0
modi should contest election pakistan,0
can start online petition appealing censor board and modi who ever can stop the from releasing least blur vivek oberois face all the scenes just cant imagine him modis role,1
aapa not educated modi gave birth her new technology ,1
hariprasad the man who had shamelessly said pulwama attack was matchfixing between modi pakistan congress candidate for bangalore south his candidacy insult the nationalistic people bangalore bangalore south will reply ,0
modi have one simple suggestion for voting most the people areworking outside their hometownsfor voting they have take leave and travel kms you introduce online voting would helpful for every onetime and money also save,1
narendra modi pulling india back the 1970s news which came washington post jan23 2017 dont want see this type news select good party rule ,1
modi after wining 2019 election would suggest you take ministers oath some temple instead parliament that candidates hesitate anything wrong not good tks,2
state times news ladakh bjp national vicepresident and prabhari for state avinash rai khanna sunday asserted that ladakh got due recognition after long battle ladakhi people for their rights under modi government addressing shakti kendra… ,2
putin lets work for russia trump lets make america great again jinping lets make china superpower modi lets order namo tshirts,1
rapist nihalchand given ticket again and thats how sanskari narendra modi wants make feel women india safe ,1
state times news akhnoor firing salvo the prime minister narendra modi former deputy chief minister tara chand sunday alleged that the government did not want accept that there job crisis the country while interacting with youth … ,2
shame you,0
came back modi,0
"only the truly dense will say modi less authoritarian than upa
neha see sir dont care abt our democracy she has her agenda and wishes she also resident btw its not like destruction democracy will affect her anyways",2
good acting but modi better,1
like modi secretly sent greetings imran khan pak national day this called writing love letter not beffiting reply ,1
correct now that they arent let sonia fight from varanasi rahul from gandhinagar you are confident enough sonia rauls win over modi shah irrespective locations ,1
joke ,0
need this kind activity whole india aware indian people support modi ,1
"sir miss you
you left when india needed you most 
but are little happy that you gave strength and enegry which can used for this election make modi once again ☺
thank you sir for great work  shanti ",1
these hindu nationalist terrorists are encouraged modi and his party,0
when comes telangana whole heartedly supported trs when comes india then one and only modi ,1
"final days modi government adani project jharkhand becomes indias first power sector sez the decision will save the company billion annually clean energy cess alone read full report here 
",1
"ram manohar lohia would have been proud nda government modi
",1
hope you have conveyed this message modi and shah,0
better than your congress who sold our country modi actually reclaiming back,1
yogi adityanath terms congress saharanpur candidate imran masood kin terrorist azhar masood just because his title masood that logic can call narendra modi thief and scamster just becoz has the same title nirav modi,0
modi was handed huge opportunity sad thing that refused listen the heartbeat the country the arrogance came fight for the soul the nation choice clear ,1
namo modi bjp for medchal constituency,0
"youth with modi
via namo app",0
working expeditious extradition nirav mea ,0
want narendra modis bjp rule india forever  ,0
nirav modi may soon get bail says lawyer ,0
yogi missing from the dais modi rallies more star campaigner,1
people are told about modi govt isnt better than manmohan singh govt there the govt giving subside directly the bill but modi govt told put their accounts which never reached corrupt lpg company bankers and central govt responsible they all telling true lies,1
cambridge analytica sends money for spewing venom against modi not for stealing vote from dynasts their alliance naturally these salaries employee will stick their real job after “andhera” prakash raj another paid modi hater bites the dust,1
hopefully modi will snyasi,0
fine article giving the history the dubious manner which the lokpal has been appointed the fat end the modi regime ,1
"modi’ pet projects progress report
",0
defeat modi else will prime minister for ever this can happen people will more than happy but kejriwal people will make sure that wont become for even single time,1
surely will vote for modi,1
under modi banks losing lakhs per minute waah modi wash masterstroke ,0
narendra modi became and despite biased vicious media political arriviste like wants prop himself with the help media ,2
trust modi ,0
bye bye bjp government and fakendra modi chor hai please dont forget remove fakendra modis corrupt fake and failure government remember bring great congress and the best rahul gandhi ,1
her election affidavit says her credentialsno issue says modi ,0
imran khan acting wisely hindu girls case but what about modi taking any action against mob the ans because modi converting india into unsafe place for minorities give good piece advice modi,1
after minister’ “impotent” slur opposition drags modi – ndtv news ,0
and also that modi bjp are the indian army ,0
pakistan must everything its power bring modi back power these elections our best betwhile delusional rabid rss dog the most divisive figure indian historyfast tracking the implosion indian union ,1
compare that with modi’ 2014 “vikas purush” election plank that they sold the nation the fact that vikas nowhere found now tells you all you need know about modi’ years vikas dead and buried,2
"all think more intelligent thn tata sir and were useful ever env him
educated ppl india world chanting name
",1
also itself one the reasons make happy etc etc,1
but telling jaitley modi duo has knowledge economy,0
dont forget high petrol and diesel prices thats looking ordinary citizens dont forget modi here only for his crony friends ,2
otherwise ,0
didn’ know modi immortal acceptable him corrupt people come back power whatever happened all those papers had against congress leaders ,2
"via you are not listening your dad you akhilesh your dad searching for you you nikhil you are still listening your momyou rahul
but you are not listening anybody you arenarendra modi body listening you you kejriwal",0
bjps manoj tiwari meets sapna choudhary amid congress membership backandforth says happy she campaigns for modi ,1
after and now tweeting mind you only kabir bedi said would like see modi again whereas other celebrities just asked people get out and vote but look silly outrage ,2
polls 2019 will see modi’ wave again 2019 says ram madhav economic times ,1
narendra modi government worked for national security development public welfare sushma swaraj times india ,0
